"EntrezID","Symbol","Description","P value"
"79956","ERMP1","endoplasmic reticulum metallopeptidase 1",0.000266948743642192
"6143","RPL19","ribosomal protein L19",0.000268464865608942
"9218","VAPA","VAMP associated protein A",0.000270664540704013
"100505495","PCAT19","prostate cancer associated transcript 19 (non-protein coding)",0.000273280208365034
"27173","SLC39A1","solute carrier family 39 member 1",0.000274349044682154
"54899","PXK","PX domain containing serine/threonine kinase like",0.000280844393629742
"23521","RPL13A","ribosomal protein L13a",0.000282099291899929
"221079","ARL5B","ADP ribosylation factor like GTPase 5B",0.000282119623067345
"57407","NMRAL1","NmrA like redox sensor 1",0.000283823623944413
"55326","AGPAT5","1-acylglycerol-3-phosphate O-acyltransferase 5",0.000284231666052404
"10922","FASTK","Fas activated serine/threonine kinase",0.000294175994616785
"8294","HIST1H4I","histone cluster 1 H4 family member i",0.000294236516359847
"7311","UBA52","ubiquitin A-52 residue ribosomal protein fusion product 1",0.000296254270276797
"2308","FOXO1","forkhead box O1",0.000300766416216236
"4752","NEK3","NIMA related kinase 3",0.000304960706667745
"55553","SOX6","SRY-box 6",0.000306466282416595
"2958","GTF2A2","general transcription factor IIA subunit 2",0.000307502801726534
"3177","SLC29A2","solute carrier family 29 member 2",0.000308840264043209
"22949","PTGR1","prostaglandin reductase 1",0.000311791640584369
"56034","PDGFC","platelet derived growth factor C",0.000312406026065526
"6232","RPS27","ribosomal protein S27",0.000314830159958701
"8970","HIST1H2BJ","histone cluster 1 H2B family member j",0.000321538582055192
"5611","DNAJC3","DnaJ heat shock protein family (Hsp40) member C3",0.000322176059263213
"112611","RWDD2A","RWD domain containing 2A",0.000322739005860662
"6122","RPL3","ribosomal protein L3",0.000325623478645509
"8638","OASL","2'-5'-oligoadenylate synthetase like",0.000327135473797813
"51302","CYP39A1","cytochrome P450 family 39 subfamily A member 1",0.000328194420994743
"79834","PEAK1","pseudopodium enriched atypical kinase 1",0.000328700829652862
"56924","PAK6","p21 (RAC1) activated kinase 6",0.00032923682741004
"6319","SCD","stearoyl-CoA desaturase",0.0003309002504015
"6144","RPL21","ribosomal protein L21",0.000331086269826253
"27","ABL2","ABL proto-oncogene 2, non-receptor tyrosine kinase",0.000332127402036031
"128869","PIGU","phosphatidylinositol glycan anchor biosynthesis class U",0.000336655537487074
"79622","SNRNP25","small nuclear ribonucleoprotein U11/U12 subunit 25",0.000343917887910994
"6147","RPL23A","ribosomal protein L23a",0.000346054100602844
"6209","RPS15","ribosomal protein S15",0.000348117625065036
"26035","GLCE","glucuronic acid epimerase",0.000355644575970038
"27336","HTATSF1","HIV-1 Tat specific factor 1",0.000367074203412754
"990","CDC6","cell division cycle 6",0.000367295623465935
"252983","STXBP4","syntaxin binding protein 4",0.000367391629968683
"26047","CNTNAP2","contactin associated protein like 2",0.000368488597494832
"2145","EZH1","enhancer of zeste 1 polycomb repressive complex 2 subunit",0.000373549993126998
"55924","FAM212B","family with sequence similarity 212 member B",0.00037450772983294
"92129","RIPPLY1","ripply transcriptional repressor 1",0.000380419456816217
"56999","ADAMTS9","ADAM metallopeptidase with thrombospondin type 1 motif 9",0.000380916015075838
"8754","ADAM9","ADAM metallopeptidase domain 9",0.000384256695041052
"961","CD47","CD47 molecule",0.000385766270186494
"6224","RPS20","ribosomal protein S20",0.000385775099717489
"653513","AC245297.1","NULL",0.000385950699138382
"6218","RPS17","ribosomal protein S17",0.00039147523370997
"4940","OAS3","2'-5'-oligoadenylate synthetase 3",0.000393381718007735
"6217","RPS16","ribosomal protein S16",0.000393740522185659
"7436","VLDLR","very low density lipoprotein receptor",0.000396976183532183
"6159","RPL29","ribosomal protein L29",0.000398257959700832
"4257","MGST1","microsomal glutathione S-transferase 1",0.000402458117862992
"5037","PEBP1","phosphatidylethanolamine binding protein 1",0.000402915301778384
"10451","VAV3","vav guanine nucleotide exchange factor 3",0.000403224679463188
"6166","RPL36AL","ribosomal protein L36a like",0.00040595047063352
"6205","RPS11","ribosomal protein S11",0.000406029863153412
"100462977","MTRNR2L1","MT-RNR2-like 1",0.000407718650862199
"345778","MTX3","metaxin 3",0.000412696261363865
"50848","F11R","F11 receptor",0.000414336416743044
"90853","SPOCD1","SPOC domain containing 1",0.000418071371541373
"79763","ISOC2","isochorismatase domain containing 2",0.000420671676101492
"57583","TMEM181","transmembrane protein 181",0.000423878592188398
"94","ACVRL1","activin A receptor like type 1",0.000425941241006367
"3981","LIG4","DNA ligase 4",0.000430863024223016
"29986","SLC39A2","solute carrier family 39 member 2",0.000432797612794134
"2770","GNAI1","G protein subunit alpha i1",0.000439531930199522
"55118","CRTAC1","cartilage acidic protein 1",0.000440299582663006
"1915","EEF1A1","eukaryotic translation elongation factor 1 alpha 1",0.000444241746065388
"2548","GAA","glucosidase alpha, acid",0.000450411351260449
"8969","HIST1H2AG","histone cluster 1 H2A family member g",0.00045373886730482
"3101","HK3","hexokinase 3",0.000454720290449018
"100131439","CD300LD","CD300 molecule like family member d",0.000455052243250043
"50514","DEC1","deleted in esophageal cancer 1",0.000456307340001239
"92399","MRRF","mitochondrial ribosome recycling factor",0.000457244553949132
"64431","ACTR6","ARP6 actin related protein 6 homolog",0.000462515314468837
"3678","ITGA5","integrin subunit alpha 5",0.000465886501694879
"6165","RPL35A","ribosomal protein L35a",0.000486027840891579
"5071","PRKN","parkin RBR E3 ubiquitin protein ligase",0.000487564829102283
"6137","RPL13","ribosomal protein L13",0.00048826269880009
"22902","RUFY3","RUN and FYVE domain containing 3",0.000494438951080145
"3516","RBPJ","recombination signal binding protein for immunoglobulin kappa J region",0.000496750535679436
"112703","FAM71E1","family with sequence similarity 71 member E1",0.000499878404195409
"80194","TMEM134","transmembrane protein 134",0.000500377341025038
"389","RHOC","ras homolog family member C",0.00050746925170464
"83690","CRISPLD1","cysteine rich secretory protein LCCL domain containing 1",0.000514880843594412
"1933","EEF1B2","eukaryotic translation elongation factor 1 beta 2",0.000516675824956625
"1604","CD55","CD55 molecule (Cromer blood group)",0.00051692107390533
"57600","FNIP2","folliculin interacting protein 2",0.000518553409543543
"11262","SP140","SP140 nuclear body protein",0.000526419994394622
"246243","RNASEH1","ribonuclease H1",0.000528667688870055
"6203","RPS9","ribosomal protein S9",0.000535794463991657
"8542","APOL1","apolipoprotein L1",0.000538860714202727
"6167","RPL37","ribosomal protein L37",0.000540384843852215
"23584","VSIG2","V-set and immunoglobulin domain containing 2",0.000544993669409632
"91807","MYLK3","myosin light chain kinase 3",0.00054822274382027
"284654","RSPO1","R-spondin 1",0.00054898003432502
"901","CCNG2","cyclin G2",0.00054937161752755
"8099","CDK2AP1","cyclin dependent kinase 2 associated protein 1",0.000552129389701506
"6168","RPL37A","ribosomal protein L37a",0.000552219923781738
"64063","PRSS22","protease, serine 22",0.000554425015584448
"4849","CNOT3","CCR4-NOT transcription complex subunit 3",0.000573174353497352
"2040","STOM","stomatin",0.00057342843608077
"2150","F2RL1","F2R like trypsin receptor 1",0.00057716664935803
"6723","SRM","spermidine synthase",0.00058083577430712
"81855","SFXN3","sideroflexin 3",0.000581566787666077
"9562","MINPP1","multiple inositol-polyphosphate phosphatase 1",0.000591705330238113
"441027","TMEM150C","transmembrane protein 150C",0.000594469267650277
"10440","TIMM17A","translocase of inner mitochondrial membrane 17A",0.000600918518383065
"5165","PDK3","pyruvate dehydrogenase kinase 3",0.000606514106757272
"100507303","SNHG19","small nucleolar RNA host gene 19",0.000607619018621275
"9398","CD101","CD101 molecule",0.000615320907859207
"4086","SMAD1","SMAD family member 1",0.000619804258296441
"51478","HSD17B7","hydroxysteroid 17-beta dehydrogenase 7",0.000632217785002887
"6565","SLC15A2","solute carrier family 15 member 2",0.000634914511792761
"6164","RPL34","ribosomal protein L34",0.000635021205463104
"127687","C1orf122","chromosome 1 open reading frame 122",0.000638668450549496
"3416","IDE","insulin degrading enzyme",0.000640959985255263
"6189","RPS3A","ribosomal protein S3A",0.000648851426975905
"6309","SC5D","sterol-C5-desaturase",0.000654378428682767
"5898","RALA","RAS like proto-oncogene A",0.000654834770365431
"6222","RPS18","ribosomal protein S18",0.00066002708101498
"54906","FAM208B","family with sequence similarity 208 member B",0.000660093942588702
"729238","SFTPA2","surfactant protein A2",0.000673153887960964
"6546","SLC8A1","solute carrier family 8 member A1",0.000677267102467183
"3696","ITGB8","integrin subunit beta 8",0.000677869956566823
"8877","SPHK1","sphingosine kinase 1",0.000680489903494674
"4124","MAN2A1","mannosidase alpha class 2A member 1",0.000680825153020481
"105371807","THRA1/BTR","uncharacterized LOC105371807",0.000682355677797064
"6778","STAT6","signal transducer and activator of transcription 6",0.000684173766671847
"6191","RPS4X","ribosomal protein S4, X-linked",0.000685584925306904
"64769","MEAF6","MYST/Esa1 associated factor 6",0.000688013226438855
"10376","TUBA1B","tubulin alpha 1b",0.000688835526953535
"28511","NKIRAS2","NFKB inhibitor interacting Ras like 2",0.000691095203739001
"2107","ETF1","eukaryotic translation termination factor 1",0.000696504390715003
"3624","INHBA","inhibin beta A subunit",0.000706229932149416
"255167","LINC01018","long intergenic non-protein coding RNA 1018",0.000707239148726613
"3921","RPSA","ribosomal protein SA",0.000708723842630432
"4736","RPL10A","ribosomal protein L10a",0.00071264150803696
"3681","ITGAD","integrin subunit alpha D",0.000713055851989441
"4645","MYO5B","myosin VB",0.000714256961022341
"10915","TCERG1","transcription elongation regulator 1",0.000714588158317708
"118987","PDZD8","PDZ domain containing 8",0.000716337081629326
"55915","LANCL2","LanC like 2",0.000717048300935552
"3251","HPRT1","hypoxanthine phosphoribosyltransferase 1",0.000718462099054795
"10957","PNRC1","proline rich nuclear receptor coactivator 1",0.000731096718618707
"91452","ACBD5","acyl-CoA binding domain containing 5",0.000733039523585832
"55691","FRMD4A","FERM domain containing 4A",0.000741235428750042
"6692","SPINT1","serine peptidase inhibitor, Kunitz type 1",0.000741731983206595
"50944","SHANK1","SH3 and multiple ankyrin repeat domains 1",0.000743221831890351
"6188","RPS3","ribosomal protein S3",0.000743900423454624
"3895","KTN1","kinectin 1",0.000758906082955368
"113791","PIK3IP1","phosphoinositide-3-kinase interacting protein 1",0.000759022318573721
"25963","TMEM87A","transmembrane protein 87A",0.000759718444444335
"6187","RPS2","ribosomal protein S2",0.000769082738355298
"84918","LRP11","LDL receptor related protein 11",0.000770352141075126
"9632","SEC24C","SEC24 homolog C, COPII coat complex component",0.000776135025529978
"3281","HSBP1","heat shock factor binding protein 1",0.000780671643933584
"25873","RPL36","ribosomal protein L36",0.000786223555504062
"81617","CAB39L","calcium binding protein 39 like",0.000789452823697578
"51337","THEM6","thioesterase superfamily member 6",0.000789957400989971
"11319","ECD","ecdysoneless cell cycle regulator",0.000794164534206221
"60437","CDH26","cadherin 26",0.000795671240706231
"150465","TTL","tubulin tyrosine ligase",0.00079843680559577
"56288","PARD3","par-3 family cell polarity regulator",0.000798521706889543
"54440","SASH3","SAM and SH3 domain containing 3",0.00080115721737406
"10826","FAXDC2","fatty acid hydroxylase domain containing 2",0.000802830053408643
"6201","RPS7","ribosomal protein S7",0.000805580394932282
"23508","TTC9","tetratricopeptide repeat domain 9",0.000811534684272419
"29071","C1GALT1C1","C1GALT1 specific chaperone 1",0.000814387259828075
"6811","STX5","syntaxin 5",0.000814784388583623
"2531","KDSR","3-ketodihydrosphingosine reductase",0.000817328742990675
"6194","RPS6","ribosomal protein S6",0.000818149502035959
"57530","CGN","cingulin",0.000818829889481676
"57185","NIPAL3","NIPA like domain containing 3",0.000820795127641771
"51142","CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2",0.000828696682311003
"6158","RPL28","ribosomal protein L28",0.000838614827709305
"51307","FAM53C","family with sequence similarity 53 member C",0.000840377785192636
"6730","SRP68","signal recognition particle 68",0.000842274261477427
"357","SHROOM2","shroom family member 2",0.000845796641820939
"2130","EWSR1","EWS RNA binding protein 1",0.000848339057219816
"5341","PLEK","pleckstrin",0.000850380322517275
"55234","SMU1","DNA replication regulator and spliceosomal factor",0.000863144088554257
"641","BLM","Bloom syndrome RecQ like helicase",0.000869820243792452
"2242","FES","FES proto-oncogene, tyrosine kinase",0.000878116862857325
"6161","RPL32","ribosomal protein L32",0.000879562878511986
"284996","RNF149","ring finger protein 149",0.000881138844444962
"6747","SSR3","signal sequence receptor subunit 3",0.000887311307464556
"201134","CEP112","centrosomal protein 112",0.000889532898683543
"10553","HTATIP2","HIV-1 Tat interactive protein 2",0.000893266629693135
"7799","PRDM2","PR/SET domain 2",0.000901080898396245
"23647","ARFIP2","ADP ribosylation factor interacting protein 2",0.000904808654690337
"23179","RGL1","ral guanine nucleotide dissociation stimulator like 1",0.0009061458572448
"158056","MAMDC4","MAM domain containing 4",0.000906379688426995
"5414","SEPT4","septin 4",0.000906892227844125
"196996","GRAMD2A","GRAM domain containing 2A",0.000908610713797442
"79635","CCDC121","coiled-coil domain containing 121",0.000916136489922059
"353","APRT","adenine phosphoribosyltransferase",0.000916590540489093
"1236","CCR7","C-C motif chemokine receptor 7",0.000917908606685058
"81618","ITM2C","integral membrane protein 2C",0.000922591401091077
"7784","ZP3","zona pellucida glycoprotein 3",0.00092552600046536
"1955","MEGF9","multiple EGF like domains 9",0.000926371768968925
"9806","SPOCK2","SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2",0.000937953194708019
"79583","TMEM231","transmembrane protein 231",0.000941080560732166
"79944","L2HGDH","L-2-hydroxyglutarate dehydrogenase",0.000941519222036891
"11161","ERG28","ergosterol biosynthesis 28 homolog",0.000945130734078869
"6124","RPL4","ribosomal protein L4",0.000945275589008698
"158326","FREM1","FRAS1 related extracellular matrix 1",0.000946365825043261
"5136","PDE1A","phosphodiesterase 1A",0.000948349358926404
"27324","TOX3","TOX high mobility group box family member 3",0.000950585624396649
"10746","MAP3K2","mitogen-activated protein kinase kinase kinase 2",0.000961797980451373
"4354","MPP1","membrane palmitoylated protein 1",0.000963883470628923
"92304","SCGB3A1","secretoglobin family 3A member 1",0.00096455479036095
"55055","ZWILCH","zwilch kinetochore protein",0.00096628685702238
"51050","PI15","peptidase inhibitor 15",0.000970084318372866
"131870","NUDT16","nudix hydrolase 16",0.000970872053185912
"6494","SIPA1","signal-induced proliferation-associated 1",0.000971925309044108
"114785","MBD6","methyl-CpG binding domain protein 6",0.000983629464378022
"9322","TRIP10","thyroid hormone receptor interactor 10",0.000989866777947768
"10924","SMPDL3A","sphingomyelin phosphodiesterase acid like 3A",0.000990343192162624
"6307","MSMO1","methylsterol monooxygenase 1",0.000994740722176868
"58505","OSTC","oligosaccharyltransferase complex non-catalytic subunit",0.000994773438501184
"25928","SOSTDC1","sclerostin domain containing 1",0.000995772919414994
"10159","ATP6AP2","ATPase H+ transporting accessory protein 2",0.00100123979008515
"3276","PRMT1","protein arginine methyltransferase 1",0.00100140320412323
"6652","SORD","sorbitol dehydrogenase",0.00100578254368999
"55650","PIGV","phosphatidylinositol glycan anchor biosynthesis class V",0.00100738800420275
"153396","TMEM161B","transmembrane protein 161B",0.00100800421589298
"4500","MT1L","metallothionein 1L, pseudogene",0.00100944495775956
"6155","RPL27","ribosomal protein L27",0.00101081177954099
"79689","STEAP4","STEAP4 metalloreductase",0.0010138190124287
"3690","ITGB3","integrin subunit beta 3",0.00101491631609152
"79789","CLMN","calmin",0.001015583902374
"8721","EDF1","endothelial differentiation related factor 1",0.00101665399235373
"130340","AP1S3","adaptor related protein complex 1 sigma 3 subunit",0.00101726919625167
"23624","CBLC","Cbl proto-oncogene C",0.00102275998596091
"19","ABCA1","ATP binding cassette subfamily A member 1",0.00102421603218072
"8544","PIR","pirin",0.00103317547073534
"79762","C1orf115","chromosome 1 open reading frame 115",0.00103794578268446
"102","ADAM10","ADAM metallopeptidase domain 10",0.00104274901097723
"493812","HCG11","HLA complex group 11 (non-protein coding)",0.00104340388224666
"10168","ZNF197","zinc finger protein 197",0.0010469639830748
"6323","SCN1A","sodium voltage-gated channel alpha subunit 1",0.00105262826755781
"80763","SPX","spexin hormone",0.00105306053394327
"5376","PMP22","peripheral myelin protein 22",0.00106464124068895
"692099","FAM86DP","family with sequence similarity 86 member D, pseudogene",0.00106647662338877
"28958","COA3","cytochrome c oxidase assembly factor 3",0.00106872772964284
"54682","MANSC1","MANSC domain containing 1",0.00107457041977044
"132671","SPATA18","spermatogenesis associated 18",0.00107806359418228
"22906","TRAK1","trafficking kinesin protein 1",0.00108394007404988
"152519","NIPAL1","NIPA like domain containing 1",0.0010890516278198
"10161","LPAR6","lysophosphatidic acid receptor 6",0.00109692966696295
"9130","FAM50A","family with sequence similarity 50 member A",0.00111037329233898
"5033","P4HA1","prolyl 4-hydroxylase subunit alpha 1",0.00111323332449864
"5634","PRPS2","phosphoribosyl pyrophosphate synthetase 2",0.00112343180611374
"1628","DBP","D-box binding PAR bZIP transcription factor",0.00113008149713079
"9013","TAF1C","TATA-box binding protein associated factor, RNA polymerase I subunit C",0.00113791937921104
"128989","TANGO2","transport and golgi organization 2 homolog",0.00114159475661935
"293","SLC25A6","solute carrier family 25 member 6",0.00114432363431738
"1203","CLN5","ceroid-lipofuscinosis, neuronal 5",0.00114680895441222
"11006","LILRB4","leukocyte immunoglobulin like receptor B4",0.00114782878636777
"3117","HLA-DQA1","major histocompatibility complex, class II, DQ alpha 1",0.00115827768107235
"23635","SSBP2","single stranded DNA binding protein 2",0.00115858092514409
"57107","PDSS2","decaprenyl diphosphate synthase subunit 2",0.00116597614613245
"64116","SLC39A8","solute carrier family 39 member 8",0.00117174593963543
"950","SCARB2","scavenger receptor class B member 2",0.00117297068333189
"55718","POLR3E","RNA polymerase III subunit E",0.00117417527929597
"10735","STAG2","stromal antigen 2",0.00117551514311054
"9061","PAPSS1","3'-phosphoadenosine 5'-phosphosulfate synthase 1",0.00118659685867162
"9766","SUSD6","sushi domain containing 6",0.00118684458575335
"148022","TICAM1","toll like receptor adaptor molecule 1",0.00119167756323957
"81846","SBF2","SET binding factor 2",0.00119222558919563
"6210","RPS15A","ribosomal protein S15a",0.001192709952063
"9183","ZW10","zw10 kinetochore protein",0.00119686273940056
"10109","ARPC2","actin related protein 2/3 complex subunit 2",0.00119765744719869
"3034","HAL","histidine ammonia-lyase",0.00120238023330366
"79820","CATSPERB","cation channel sperm associated auxiliary subunit beta",0.00120475096435768
"100507347","VIM-AS1","VIM antisense RNA 1",0.0012047628434273
"23204","ARL6IP1","ADP ribosylation factor like GTPase 6 interacting protein 1",0.00120485007037385
"79603","CERS4","ceramide synthase 4",0.00120521816980512
"10955","SERINC3","serine incorporator 3",0.00120899431993648
"6713","SQLE","squalene epoxidase",0.00121769509974623
"23287","AGTPBP1","ATP/GTP binding protein 1",0.00121999650648119
"65981","CAPRIN2","caprin family member 2",0.00122418769432264
"6691","SPINK2","serine peptidase inhibitor, Kazal type 2",0.001226770113958
"51132","RLIM","ring finger protein, LIM domain interacting",0.00122988096098708
"125144","LRRC75A-AS1","LRRC75A antisense RNA 1",0.00123015388060155
"57142","RTN4","reticulon 4",0.00123447933509468
"9754","STARD8","StAR related lipid transfer domain containing 8",0.00123519548510831
"11320","MGAT4A","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A",0.0012356725014111
"3938","LCT","lactase",0.00124126173903827
"55754","TMEM30A","transmembrane protein 30A",0.00124131608677014
"10817","FRS3","fibroblast growth factor receptor substrate 3",0.00124182000666506
"51719","CAB39","calcium binding protein 39",0.00124189871136138
"3557","IL1RN","interleukin 1 receptor antagonist",0.00124304042446677
"51700","CYB5R2","cytochrome b5 reductase 2",0.00124323577960661
"9276","COPB2","coatomer protein complex subunit beta 2",0.00125083593097686
"9455","HOMER2","homer scaffolding protein 2",0.00125312802627198
"65083","NOL6","nucleolar protein 6",0.00125993639787769
"7124","TNF","tumor necrosis factor",0.00126108286861437
"3394","IRF8","interferon regulatory factor 8",0.00126709496641175
"220213","OTUD1","OTU deubiquitinase 1",0.00126739309257617
"27335","EIF3K","eukaryotic translation initiation factor 3 subunit K",0.00127111589525652
"583","BBS2","Bardet-Biedl syndrome 2",0.00127148849661629
"11282","MGAT4B","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B",0.00127381751472666
"23268","DNMBP","dynamin binding protein",0.00127533140560443
"91862","MARVELD3","MARVEL domain containing 3",0.00127663827820623
"79007","DBNDD1","dysbindin domain containing 1",0.0012767664551292
"11328","FKBP9","FK506 binding protein 9",0.00127980375315184
"26503","SLC17A5","solute carrier family 17 member 5",0.00128119608491739
"6337","SCNN1A","sodium channel epithelial 1 alpha subunit",0.00128496908784959
"10800","CYSLTR1","cysteinyl leukotriene receptor 1",0.00128699240548369
"79073","TMEM109","transmembrane protein 109",0.00128904581165812
"83448","PUS7L","pseudouridylate synthase 7 like",0.00128988711920441
"151963","MB21D2","Mab-21 domain containing 2",0.00129619360737354
"9060","PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2",0.00130616722483223
"5019","OXCT1","3-oxoacid CoA-transferase 1",0.00131006347885143
"130827","TMEM182","transmembrane protein 182",0.00131164959921803
"55692","LUC7L","LUC7 like",0.00131469732865586
"1123","CHN1","chimerin 1",0.00131879834187876
"1040","CDS1","CDP-diacylglycerol synthase 1",0.00132694633628372
"79624","ARMT1","acidic residue methyltransferase 1",0.00133312673027786
"221545","C6orf136","chromosome 6 open reading frame 136",0.00133376132014751
"22998","LIMCH1","LIM and calponin homology domains 1",0.00133438002521447
"116254","GINM1","glycoprotein integral membrane 1",0.0013356472570617
"10682","EBP","emopamil binding protein (sterol isomerase)",0.00133731458121722
"9847","C2CD5","C2 calcium dependent domain containing 5",0.00133852421773617
