"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","Genes"
"GO:0072665",0.000197809648904414,5.17118832694448,11.6661870503597,21,26,"protein localization to vacuole","SNF8, VPS37A, VPS37D, MON1B, PTPN23, GBP1, VPS41, VPS36, SH3GLB1, VPS28, UBAP1, VPS13C, VPS37C, VPS13D, TNFAIP3, TSG101, VPS37B, STAM, VPS25, MON1A, MVB12A"
"GO:0036258",5.14397667802576e-05,5.11482576037434,13.9355443960046,25,31,"multivesicular body assembly","PDCD6IP, SNF8, VPS37A, VPS37D, CHMP2B, VPS4A, CHMP2A, VPS36, VPS28, UBAP1, VTA1, CHMP3, VPS37C, CHMP1B, TSG101, CHMP6, VPS37B, STAM, VPS25, RAB11A, HGS, CHMP7, CHMP4C, MVB12A, IST1"
"GO:0042776",4.01102891089809e-09,5.01844899200639,29.6692235527841,53,66,"proton motive force-driven mitochondrial ATP synthesis","ATP5PD, ATP5MG, NDUFA11, ATPSCKMT, STOML2, ATP6, ATP8, ND1, ND2, ND3, ND4, ND4L, ND5, ND6, NDUFA1, NDUFA2, NDUFA3, NDUFA5, NDUFA8, NDUFA9, NDUFA10, NDUFAB1, NDUFB1, NDUFB2, NDUFB3, NDUFB4, NDUFB6, NDUFB7, NDUFB9, NDUFB10, NDUFC1, NDUFC2, NDUFS1, NDUFS2, NDUFS4, NDUFS5, NDUFS6, NDUFS8, NDUFV3, ATP5F1A, ATP5F1B, ATP5F1C, ATP5F1D, ATP5PB, ATP5ME, ATP5PF, ATP5PO, NDUFB11, NDUFA12, SDHA, SDHB, SDHC, DNAJC30"
"GO:0034243",0.00145828834353143,4.92600841375897,8.9703683190252,16,20,"regulation of transcription elongation by RNA polymerase II","ZMYND11, ERCC6, WDR43, INTS1, INTS6, INTS10, INTS13, INTS9, EAF2, INTS12, INTS2, INTS3, INTS14, EAF1, LDB1, INTS4"
"GO:0007020",9.24200400901214e-05,4.91337030191004,13.4803732126097,24,30,"microtubule nucleation","RANBP9, AKAP9, TUBGCP3, TUBGCP2, TUBGCP5, NEDD1, CSNK1D, TPX2, CLASP2, CLASP1, EML2, TUBG2, GOLGA2, CCDC57, MZT1, NIN, NDE1, CEP192, HAUS2, CENPJ, TUBG1, NDEL1, TUBGCP6, SSNA1"
"GO:2000114",0.000370994523933708,4.90770366724095,11.2383422548424,20,25,"regulation of establishment of cell polarity","RACK1, ARFGEF1, PTK2B, RUFY3, KANK1, FLOT2, RICTOR, PLEKHG3, GATA3, ABL2, GSN, CYRIB, BCAS3, SHTN1, RAP1B, ROCK1, DOCK8, ROCK2, KIF20B, RIPOR2"
"GO:0002097",0.0015022506593094,4.90578105781058,8.99067380387396,16,20,"tRNA wobble base modification","KTI12, ADAT2, ELP5, ELP4, MOCS3, DPH3, CTU2, ELP6, ELP3, ELP2, TRMU, TRMT9B, NSUN3, GTPBP3, ALKBH1, CTU1"
"GO:0006662",0.0015022506593094,4.90578105781058,8.99067380387396,16,20,"glycerol ether metabolic process","PLAAT3, FASN, DHRS7B, PEDS1, LIPE, PAFAH1B1, PEX7, PLA2G4A, LPCAT2, CHPT1, NCEH1, PLA2G6, FAR1, GNPAT, AGPS, PLA2G4C"
"GO:1903232",0.0015022506593094,4.90578105781058,8.99067380387396,16,20,"melanosome assembly","ABCB6, AP3S2, RAB32, HPS5, AP1S1, AP1S3, AP1G1, AP3M1, HPS1, HPS6, HPS3, AP3B1, AP1S2, AP1M1, AP3D1, HPS4"
"GO:0032981",4.94325673584664e-08,4.81809482652179,26.5224877214282,47,59,"mitochondrial respiratory chain complex I assembly","NDUFA11, NDUFAF6, NDUFAF3, NDUFAF8, ACAD9, NDUFAF4, TIMM21, ND1, ND2, ND4, ND5, ND6, NDUFA1, NDUFA2, NDUFA3, NDUFA5, NDUFA8, NDUFA9, NDUFA10, NDUFAB1, NDUFB1, NDUFB2, NDUFB3, NDUFB4, NDUFB6, NDUFB7, NDUFB9, NDUFB10, NDUFC1, NDUFC2, NDUFS1, NDUFS2, NDUFS4, NDUFS5, NDUFS8, ECSIT, NDUFB11, NDUFAF7, FOXRED1, TMEM126B, NDUFA12, BCS1L, TAFAZZIN, NDUFAF5, NUBPL, DMAC1, NDUFAF2"
"GO:0006378",1.08941347914121e-05,4.75934996919285,17.5318139175542,31,39,"mRNA polyadenylation","AHCYL1, PAPOLA, CLP1, NUDT21, LEO1, CSTF2, CSTF3, TENT2, SCAF8, CPEB3, ZC3H3, VIRMA, PABPC1, SSU72, GRSF1, HSF1, APP, PCF11, CPSF3, CPSF2, PAF1, MTPAP, WDR33, TENT4B, TUT1, PAPOLG, CDC73, CPSF7, ZC3H14, FIP1L1, PNPT1"
"GO:0032728",1.08941347914121e-05,4.75934996919285,17.5318139175542,31,39,"positive regulation of interferon-beta production","FLOT1, POLR3F, POLR3G, POLR3C, TICAM1, DDX3X, DHX9, RIGI, TBK1, HMGB2, HSP90AA1, IRF1, IRF3, IRF5, IRF7, OAS1, OAS2, OAS3, POLR3B, MAVS, PTPN11, IFIH1, POLR3D, TLR3, TLR4, DHX58, TRIM56, RNF135, RIPK2, ISG15, TOMM70"
"GO:0060155",0.000667965024937329,4.66174480127968,10.7888085646488,19,24,"platelet dense granule organization","AP3S2, HPS5, AP1S1, AP1S3, AP1G1, F2R, BLOC1S1, AP3M1, BLOC1S2, HPS1, BLOC1S3, HPS6, DTNBP1, HPS3, AP3B1, AP1S2, AP1M1, AP3D1, HPS4"
"GO:0033157",0.00251115218703754,4.65123920390537,8.48780487804878,15,19,"regulation of intracellular protein transport","HAX1, ATP13A2, LCP1, PRKN, NUP54, PARL, GRIPAP1, PTPN1, SLC1A1, BNIP3L, SREBF1, SH3TC2, NDEL1, ATP5IF1, NUP58"
"GO:0097284",0.00271003581392739,4.59860410773583,8.54114011368026,15,19,"hepatocyte apoptotic process","ADAR, ATF2, DNMT3A, GSN, IGF1R, ARF6, KRT18, PPARA, PRKAA1, BCL2L1, BID, STK3, STK4, CASP6, CFLAR"
"GO:0006284",0.000296507698589389,4.50312217566346,12.5812116860883,22,28,"base-excision repair","HUWE1, DNA2, ERCC5, ERCC6, FAM168A, SMUG1, NEIL2, APEX2, MPG, MUTYH, NTHL1, SIRT6, USP47, PRMT6, RPA1, RPA2, RPA3, TDG, UNG, WRN, XPA, MBD4"
"GO:0031399",4.62374569467458e-06,4.42634386540829,19.91145645103,35,45,"regulation of protein modification process","WASHC1, COPS6, COPS5, PPP1R2B, UBXN2A, RCAN1, EP300, EPAS1, PPP6R1, FBXO2, MTBP, RABL3, GPS1, HIF1A, DNAJB2, NEK3, COPS7A, COPS4, OTUD4, PPP1R2, ZMIZ1, WDR48, CCAR2, ATG101, COPS7B, SIAH2, HSP90B1, UBE2I, ULK1, PPP1R16A, COPS3, COPS2, HERPUD1, ATG13, NUAK1"
"GO:0045022",0.00117904226883158,4.42169090460932,10.3317682152129,18,23,"early endosome to late endosome transport","SNF8, WDR81, LMTK2, ATG14, FLNA, WDR91, HOOK2, HOOK1, PIK3C3, KIF16B, RAB5A, AKTIP, RAB7A, RILP, FHIP1B, EEA1, HOOK3, BECN1"
"GO:0140112",0.00119141907255354,4.41584645669291,10.3392748744551,18,23,"extracellular vesicle biogenesis","PDCD6IP, ATP9A, COPS5, SNF8, ATP13A2, VPS4A, CHMP2A, PRKN, RAB27A, SDC1, SDCBP, TSG101, RAB7A, STAM, RAB11A, HGS, ARRDC4, ARRDC1"
"GO:0009889",0.00183110011590565,4.33144399460189,8.93322836899735,16,21,"regulation of biosynthetic process","LPCAT3, DHCR7, PIKFYVE, ABCA3, ALOX5, GNMT, ACADM, ARG2, ASAH1, SDHAF3, NLN, RANBP2, ARMC5, SLC25A33, SLC35B4, MBTPS1"
"GO:0045324",6.07145413543766e-05,4.29717910815472,16.1832128469731,28,36,"late endosome to vacuole transport","SNF8, VPS37A, VPS37D, LEPROTL1, TMEM50A, PTPN23, CHMP2B, VPS4A, CHMP2A, VPS36, VPS28, UBAP1, VTA1, CHMP3, LEPROT, VPS37C, CHMP1B, TSG101, TMEM50B, CHMP6, VPS37B, STAM, VPS25, BECN1, HGS, CHMP7, CHMP4C, MVB12A"
"GO:1990542",4.61037287509736e-08,4.27376676986584,30.088357186274,52,67,"mitochondrial transmembrane transport","SLC25A15, MICU1, AFG3L2, ABCB8, SFXN2, SFXN4, SLC25A29, CHCHD4, CPT1A, CPT2, BHLHA15, MICU2, MPC2, MRPL18, SLC25A4, SLC25A5, SLC25A6, STOML2, HSPD1, LETM1, SLC25A37, SLC25A39, MPC1, SLC25A3, SLC41A3, SLC25A38, MCUB, SLC25A36, SLC25A40, PSEN2, MCUR1, SLC39A8, SLC25A1, TST, UCP2, VDAC1, SLC25A20, SLC25A23, MAIP1, CCDC51, SLC8B1, SLC25A32, SFXN3, SLC25A28, SLC25A33, PNPT1, MCU, AIFM1, SMDT1, SLC25A51, SFXN1, PMPCB"
"GO:0044154",0.00210346496497115,4.17000861114528,9.88974118426135,17,22,"histone H3-K14 acetylation","TADA3, WDR5, KAT7, SGF29, SIRT1, WBP2, BRD1, ZZZ3, GATA3, KAT2A, BRPF3, KMT2A, YEATS2, KAT14, MEAF6, TADA2A, ING5"
"GO:0072698",0.000104693400505522,4.14827267119062,15.723124516628,27,35,"protein localization to microtubule cytoskeleton","PIBF1, DCTN2, SPAG5, CEP250, UBXN2B, CSNK1D, CEP131, NUDCD3, NUP62, C2CD3, DISC1, GOLGB1, SNX10, APC, NUMA1, WRAP73, PARD6A, PCM1, CEP83, CEP192, CEP72, NSFL1C, MARK4, CCDC14, STIL, HOOK3, CEP350"
"GO:0019068",0.000106181303704868,4.14319805394753,15.7336791567794,27,35,"virion assembly","PDCD6IP, SNF8, TBC1D20, VPS37A, VPS37D, DDX6, CHMP2B, VPS4A, CHMP2A, SPCS1, APOE, PC, VPS28, VTA1, CHMP3, VPS37C, CHMP1B, RAB1A, TSG101, CHMP6, VPS37B, RAB1B, MVB12B, LRSAM1, CHMP7, CHMP4C, MVB12A"
"GO:0031648",5.69825309661447e-06,4.13309566250743,21.5776171292975,37,48,"protein destabilization","HDAC6, SERF2, RNF139, CREBBP, CTSH, EP300, GGA3, FBXW11, SIRT1, FBXL3, FBXO4, UTP25, GSN, HTT, MDM2, CCDC88C, PRKN, SIRT6, FBXW7, VPS35, CHFR, PRKDC, PRNP, PEX2, RAD23A, SENP2, RNF5, SRC, TRIM21, CDC73, MUL1, ISOC2, KDM8, CUL3, BTRC, NR1D1, DAZAP2"
"GO:0035872",0.000926706481837948,4.08934285011076,11.6878759450361,20,26,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","SLC15A4, LACC1, CYLD, BIRC2, BIRC3, HSPA1A, HSPA1B, XIAP, NFKBIA, SLC15A3, ERBIN, MAP2K6, RELA, SLC15A2, MAP3K7, TLR4, TNFAIP3, RNF34, RIPK2, OTULIN"
"GO:0090148",2.17110004430273e-05,4.05330950326636,19.329948678329,33,43,"membrane fission","DNM1L, EXOC5, SNF8, VPS37A, EXOC8, VPS37D, TMCC1, EXOC6B, EXOC7, CORO1C, CHMP2B, VPS4A, CHMP2A, VPS36, SH3GLB1, VPS28, UBAP1, CHMP3, VPS37C, EXOC1, EXOC2, CHMP1B, SPAST, TSG101, CHMP6, VPS37B, STAM, VPS25, SLC25A46, HGS, CHMP7, CHMP4C, MVB12A"
"GO:0007032",2.3440677574734e-08,3.97259727211418,34.1374433764225,58,76,"endosome organization","PDCD6IP, ARFGEF2, SNF8, VPS37A, EXOC8, PHETA2, VPS37D, TMCC1, DNAJC13, WASHC4, CORO1C, SNX33, ALS2CL, CHMP2B, VPS33B, VPS4A, CHMP2A, SNX10, HOOK2, VPS36, VPS28, UBAP1, HOOK1, VTA1, CHMP3, PIK3C3, LAMTOR1, VPS37C, PLEKHJ1, LAPTM4B, PI4K2A, TMEM127, VPS11, CHMP1B, VPS18, ALS2, RAB5B, RAB27A, AKTIP, TSG101, PLEKHF1, CHMP6, PLEKHF2, VPS37B, STAM, RILP, FHIP1B, EEA1, VPS25, HOOK3, RAB11A, SQSTM1, USP8, HGS, CHMP7, CHMP4C, MVB12A, IST1"
"GO:0036503",0.00355833896340312,3.94239682736399,9.41628306804947,16,21,"ERAD pathway","RNF139, TOR1A, ATF6, SDF2L1, ATXN3, PRKN, UBXN1, RNFT1, GET4, UGGT2, NGLY1, UGGT1, XBP1, UBXN6, USP13, TMEM259"
"GO:0000423",0.00363748268002422,3.92972773192066,9.43295040318127,16,21,"mitophagy","ATG14, ATG4B, ARFIP2, HTRA2, SLC25A4, SLC25A5, RETREG1, VPS13D, TAFAZZIN, MAP1LC3B, OGT, ATG4D, BECN1, SQSTM1, ATG13, LRBA"
"GO:0033962",0.00367240724561932,3.92423124231242,9.44020749406766,16,21,"P-body assembly","RC3H1, DDX6, DYNC1H1, PATL1, CNOT1, PAN3, LSM4, NOCT, LSM3, CNOT7, CNOT2, EIF4ENIF1, CNOT6, EDC3, LIMD1, PAN2"
"GO:0051315",0.00367240724561932,3.92423124231242,9.44020749406766,16,21,"attachment of mitotic spindle microtubules to kinetochore","NDC80, KAT5, CENPC, CENPE, KIF2C, MAPRE1, CHAMP1, INCENP, RMDN1, CDCA8, MIS12, SEH1L, MAD1L1, BECN1, KAT2B, BOD1"
"GO:0009161",0.00159188738799458,3.88938235052225,11.2304417537458,19,25,"ribonucleoside monophosphate metabolic process","LRGUK, DLG1, DLG2, DPYD, AK1, AK2, AK4, AK9, NT5C2, MAGI3, GUK1, NT5C, MPP1, PNP, AK3, GMPR2, XDH, CASK, TJP2"
"GO:0070861",0.0016083716114488,3.88439768672327,11.2383422548424,19,25,"regulation of protein exit from endoplasmic reticulum","BCAP31, OS9, TMEM30B, SVIP, ERLEC1, UBAC2, INSIG1, SAR1B, UBE2J1, YOD1, EDEM2, SAR1A, SORL1, UBE2G2, SEC16B, DERL3, GCC2, EDEM1, CD81"
"GO:0030866",0.000315245350293263,3.83780036968577,14.82941371315,25,33,"cortical actin cytoskeleton organization","NCKAP1, AKAP11, CAVIN3, FMNL2, DLG1, EPB41L1, EPB41L2, EPB41L3, RHOQ, IKBKB, ARF6, LCP1, LLGL2, LLGL1, PLS1, RAB13, ROCK1, TLN1, EZR, FMNL1, FHOD3, CALR, STRIP1, FMNL3, ROCK2"
"GO:0032968",1.31762194731263e-05,3.78829078801332,22.0271508194912,37,49,"positive regulation of transcription elongation by RNA polymerase II","MED6, MED16, CDK9, TCERG1, SUPT16H, MED8, PWWP2A, LEO1, CTNNB1, PWWP2B, NCBP2, ELL2, BRD4, MED4, GTF2F1, MED11, MED31, MED15, CDK12, MED1, MED9, MED29, EAPP, SUPT6H, MED22, CDC73, MED28, ELL, MED25, MED30, CCNT1, MED21, MED23, MED17, MED27, MED7, MED20"
"GO:0016032",0.00581920276536599,3.72814796047631,8.92462198149402,15,20,"viral process","CALCOCO2, PAIP1, CFL1, RCC1, ZDHHC20, ZDHHC8, HCFC2, HCFC1, IGF2R, IRF7, LIG4, PARD6A, ZDHHC9, BCL2L1, TP53"
"GO:0006984",0.000531988556082075,3.6882940668558,14.3704849221253,24,32,"ER-nucleus signaling pathway","BCL2L11, AGR2, ATF6B, DDIT3, ATF6, PPP1R15A, HSPA5, ATF4, NCK1, NFE2L2, ATP2A2, TMCO1, QRICH1, TMEM33, PTPN1, PTPN2, CREBZF, BOK, TP53, WFS1, XBP1, NCK2, PPP1R15B, MBTPS1"
"GO:0006893",0.00625332301098914,3.68595755182626,8.98069797024501,15,20,"Golgi to plasma membrane transport","ARFGEF2, EXOC5, OSBPL5, EXOC8, COMMD1, DNM2, EXOC6B, STEAP2, CCDC22, LLGL1, ARL3, CCDC93, EXOC1, EXOC2, VPS35L"
"GO:0034198",0.000240081371020051,3.68590455049944,16.1749502982107,27,36,"cellular response to amino acid starvation","CDKN1A, NPRL2, RRAGA, KPTN, KICS2, BMT2, DAP, FLCN, RNF152, SZT2, MAP3K5, ATF3, SH3GLB1, SLC38A2, MIOS, PRKD1, MAPK3, MAPK8, EIF2AK2, RRAGC, UCP2, TFEB, WDR59, NPRL3, SEH1L, MAP1LC3A, BECN1"
"GO:0071763",0.000535789782770013,3.68565088757396,14.3761457758145,24,32,"nuclear membrane organization","RCC1, UBXN2B, UBXN2A, TOR1A, EMD, REEP3, SIRT2, ANKLE2, NEMP1, TARDBP, CHMP2B, VPS4A, CHMP2A, TOR1B, CHMP3, NSFL1C, CHMP1B, SPAST, UBE2I, TMEM43, CHMP6, REEP4, CHMP7, CHMP4C"
"GO:0140467",0.000109160317132785,3.68346476096599,17.9813476077479,30,40,"integrated stress response signaling","CREB3, CEBPB, CEBPD, CEBPG, AGR2, TMED2, OMA1, BATF2, DDIT3, FOS, PPP1R15A, EIF2AK1, HSPA5, JUN, JUNB, MAF, ATF4, NCK1, NFE2L2, QRICH1, TMEM33, IMPACT, PTPN1, PTPN2, CREBZF, BOK, FOSL1, NCK2, PPP1R15B, MAFB"
"GO:0046174",0.00630801802982259,3.68086153846154,8.98752346251518,15,20,"polyol catabolic process","BPNT1, NUDT3, INPP5J, IMPA1, IMPA2, INPP5A, INPP5B, OCRL, INPP5K, BPNT2, INPP5E, PTEN, SYNJ1, SYNJ2, MTMR7"
"GO:0006515",0.00121813986627995,3.68049230769231,12.5869433254235,21,28,"protein quality control for misfolded or incompletely synthesized proteins","HDAC6, STUB1, ZER1, YME1L1, OMA1, TOR1A, SDF2L1, ATXN3, AKIRIN2, RNF126, UGGT2, NGLY1, UGGT1, RNF5, FBXL17, UFD1, VCP, ZYG11B, CLPP, LONP2, CUL3"
"GO:2001032",0.00121813986627995,3.68049230769231,12.5869433254235,21,28,"regulation of double-strand break repair via nonhomologous end joining","PARP3, MAD2L2, PNKP, SHLD1, DTX3L, USP51, ERCC6, SMCHD1, TFIP11, POT1, HSF1, KMT5B, MRNIP, SIRT7, PRKDC, NSD2, CYREN, DEK, PARP9, NUDT16L1, KMT5C"
"GO:0019883",0.00276178121540215,3.67950295275591,10.7888085646488,18,24,"antigen processing and presentation of endogenous antigen","ABCB9, HFE, HLA-A, HLA-B, HLA-C, HLA-DRA, HLA-DRB1, HLA-E, HLA-F, HLA-G, IDE, ERAP1, AZGP1, TAP1, TAP2, TAPBP, ATG5, CD74"
"GO:0033617",0.00276178121540215,3.67950295275591,10.7888085646488,18,24,"mitochondrial cytochrome c oxidase assembly","COX17, COX20, COX18, COA3, TIMM21, SMIM20, COA5, COX16, COA4, BCS1L, SCO1, STMP1, SURF1, TMEM223, FASTKD3, COA8, COX14, COX19"
"GO:0060907",0.00276178121540215,3.67950295275591,10.7888085646488,18,24,"positive regulation of macrophage cytokine production","NOD1, TICAM1, SIRT1, PANX1, PYCARD, HLA-G, MYD88, P2RX7, GPRC5B, CARD9, TLR3, TLR4, LAPTM5, SEMA7A, RIPK2, MAPKAPK2, CD36, CD74"
"GO:0030150",0.00633339127778141,3.67851432788095,8.99067380387396,15,20,"protein import into mitochondrial matrix","TIMM23, TIMM23B, TIMM17B, TIMM17A, TOMM40, TIMM44, DNAJC19, GRPEL2, ROMO1, TIMM21, PAM16, TOMM7, TOMM40L, TOMM20, TOMM70"
"GO:0032211",0.00633339127778141,3.67851432788095,8.99067380387396,15,20,"negative regulation of telomere maintenance via telomerase","DCP2, POT1, TINF2, HNRNPC, EXOSC10, XRN1, GNL3L, NAT10, TENT4B, ACD, SRC, TERF1, TERF2, STN1, CTC1"
"GO:0060339",0.00633339127778141,3.67851432788095,8.99067380387396,15,20,"negative regulation of type I interferon-mediated signaling pathway","ADAR, USP18, TTLL12, YTHDF3, SAMHD1, CNOT7, OAS1, OAS3, METTL3, PTPN2, CACTIN, STAT2, MUL1, NLRC5, ISG15"
